Canonical SMILES,Toxicity Value
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,300.0020618
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,300.0252467
CC(C)(C#N)N=NC(C)(C)C#N,49.99939106
COC(C)=O,3000.0405
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,249.9921977
O=[N+]([O-])c1ccccc1O,900.0000004
Cc1ccccc1O,36.95810985
Oc1ccccc1Cl,799.9502178
O=Cc1ccco1,104.1994069
O=[N+]([O-])c1ccccc1,799.9935018
O=[N+]([O-])c1ccc(O)cc1,200.0
N=C(Nc1ccccc1)Nc1ccccc1,199.9924268
C=CC=O,0.1779873
CC(C)NC(C)C,1399.958494
Cc1cccc(O)c1,316.7837984
CCCOC(C)=O,2999.91188
CCCC#N,100.0043412
COCCOC(C)=O,4999.915353
CCOC(=O)c1ccccc1O,1499.94584
CC(=O)OCCC(C)C,4999.731156
Nc1ccc([As](=O)(O)O)cc1,69.99806508
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,19.99977466
CC(=O)OCc1ccccc1,2999.860163
N#C[K],7.999999991
CC(N)C(O)c1ccccc1,600.0039678
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,49.99914298
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,69.99286383
NC(Cc1ccc(O)c(F)c1)C(=O)O,7.999959844
COc1ccc2c(c1)[nH]c1c(C)nccc12,99.99905777
Nc1cc([As]=[As]c2ccc(O)c(NCOSO)c2)ccc1O,74.99898695
O=c1cccc2n1CC1CNCC2C1,39.99873847
CC(C)c1cccc(=O)c(O)c1,499.98782
Cc1cc(O)cc(O)c1,600.0048336
CC1CCCCN1CCCOC(=O)c1ccccc1,274.1984579
O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,400.0251585
CN1C2CCC1CC(OC(=O)c1ccccc1)C2,216.9982308
,224.0588621
C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,80.00027672
CC(C)CNCCOC(=O)c1ccc(N)cc1,214.9954511
O=[N+]([O-])c1cccc(O)c1,500.0000003
COc1cc2c3c(c1O)-c1c(cccc1OC)CC3N(C)CC2,100.0061019
CN,199.9935604
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1O,79.99760856
CCCCCC#N,309.9968095
CCCC1CCCCN1,49.99960705
N#CCCc1ccccc1,149.9908522
CNC(=O)C(C)(C)SCCSP(=S)(OC)OC,99.98802921
N#CC#Cc1ccccc1,109.994809
CCN(CC)CC1COc2ccccc2O1,399.9819246
COP(=S)(OC)SCC1(C)OCCS1,100.0112987
N#CC#CC#N,195.0051276
CNC(=O)Oc1cccc2sccc12,24.99951747
CNC(=O)Oc1cccc2c1CCCC2,49.99829479
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,399.9815924
CNC(=O)Oc1cccc2c1OC(C)C2,25.00012062
CCCC1=NCCCC1,149.9940102
CNC(=O)Oc1ccc(N(C)C)c(C)c1,49.99975992
NCCCc1ccccc1,200.0000001
CN(C)c1ccc(N)cc1,99.99412625
CCN(CC)c1ccc(N)cc1,199.9975646
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,50.00303599
CNC(=O)Oc1cc(C)cc(C(C)C)c1,24.99963814
COCC12CN(C)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,0.039998797
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,100.0025671
CCP(=S)(OC)Sc1ccc(C)cc1,24.99624501
CCN(CC)CCOc1cc(C)ccc1C(C)C,199.9935844
COc1cc(C#N)ccc1OP(=S)(OC)OC,99.99999991
CCN(CC)CCOC(=O)Nc1ccccc1,149.9968263
CNC(=O)Oc1cccc([N+](C)(C)C)c1,0.249989248
CC=CC=O,1330.981009
N#CC=Cc1ccccc1,129.997987
CC1OCC(C[N+](C)(C)C)O1,0.074996724
CCC(C)(C)c1ccc(OP(=O)(NC)OC)c(Cl)c1,99.99934589
Oc1ccc2ccccc2c1CN1CCCCC1,199.9966849
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(O)c(OC)cc21,7.999622817
CN(C(=O)CF)c1cccc2ccccc12,0.999986189
CP(=S)(Oc1ccccc1)Oc1ccc(C#N)cc1,4.999896294
CC1=NCCc2c1[nH]c1cc(O)ccc21,299.9985016
COP(=O)(OC)Oc1ccc(Cl)cc1Cl,49.99889313
CC[N+](C)(CC)c1cccc(OC(=O)N(C)C)c1,0.099996021
COP(N)(=O)SC,9.999858289
CCOP(N)(=O)SC,5.00003222
C[N+]1(CC2Cc3cc(C(=O)c4ccc5c(c4)OC(C[N+]4(C)CCCCC4)C5)ccc3O2)CCCCC1,0.400009782
CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,99.99241726
COP(=O)(OC)OCCNC(=O)C=C(C)Cl,99.99742313
CN(C)CCn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,99.98771356
CNC(=O)Oc1ccc(NC(C)=O)cc1,99.99663809
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,4000.060607
CNC(=O)Oc1cccc2ccc(C)nc12,99.99999993
CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,0.030001243
CNC(=O)ON=C(SC)c1ccc(Cl)cc1,99.99999989
CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,400.0117479
CCC(=O)Nc1cccc(OC(=O)NC)c1,99.99820018
CNC(=O)CSP(C)(=S)OC,25.00422012
COP(C)(=S)SCSc1ccc(Cl)cc1,99.99263779
COP(=S)(OC)Oc1ccc(Cl)cc1C#N,99.99675878
CCOP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,100.0002347
CC(C)(C)C(=O)C(Cl)Cl,1999.988171
COP(=O)(OC)OCNC(=O)C=C(C)Cl,50.00000003
CCOP(=O)(NC(C)C)SCC(=O)NCOC,10.00007035
CCN(CC)CCN(CC)c1ccccc1,249.9886549
C=CC[N+](C)(C)c1cccc(OC(=O)NC)c1,0.099997025
CCC[N+](C)(C)c1cccc(OC(=O)NC)c1,0.099998736
CNC(=O)Oc1cc([N+](C)(C)C)ccc1C,0.099997313
C=CC[N+](C)(C)c1ccc(OC(=O)NC)cc1C,0.299995187
CCC1(c2ccccc2)NC(=O)NC1=O,447.1938876
CCCCCCCOc1ccccc1NC(=O)OC(C)CN(CC)CC,399.9670811
CCCOC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,49.9981896
COc1ccc(Cc2nn(CCN(C)C)c(=O)c3ccccc23)cc1,99.99318372
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,499.9843405
CCN(CC)CCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,150.008995
CC=CC#N,229.9965719
NCC(O)c1ccccc1,941.2620076
CCCCc1ccc2c(S(=O)(=O)O)cc(CCCC)cc2c1,799.8651912
CC(C)c1cc(OC(=O)N(C)C)ccc1[N+](C)(C)C,0.099997362
Oc1ccccc1O,199.9963675
NCCc1ccccc1,320.4604736
OC(c1ccccc1)c1ccccc1,1999.913155
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,199.9981875
O=C(CC1NCCCC1O)Cn1cnc2ccccc2c1=O,9.999800896
COC(=O)C1=CCCN(C)C1,64.99706829
CC1CCC(C(C)C)C(O)C1,13999.19371
CCOCCO,4999.889036
Oc1ccc2ccccc2c1,99.99791928
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,12.99961096
,734.9788336
Cc1ccc(O)cc1,150.0000001
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,499.8956604
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,7690.574564
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,999.9290434
Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,14998.81155
Nc1ccc(O)cc1,470.0086137
Cc1cccc(Nc2ccccc2C(=O)O)c1C,1999.917111
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,325.2912464
,0.499983347
Nc1ncnc2nc[nH]c12,999.9999995
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,199.9932763
O=C1NC(=O)C(=O)C(=O)N1,400.0000001
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,299.9987301
Nc1ccncc1,4.999628124
CNCC(O)c1ccc(O)c(O)c1,11.99954151
CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,374.0093388
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,249.9989417
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,500.0117478
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,24.59940636
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,1155.979745
,2999.975634
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,799.9143774
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,749.9389889
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,149.9835455
CCCCCCc1ccc(O)cc1O,749.9845575
OC(O)C(Cl)(Cl)Cl,799.9854906
ClCCCl,380.0
OCCO,2700.087003
N=C(N)N,265.9909943
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,9999.880135
CC(N)=S,2000.106475
CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N,4999.598617
NCCc1cnc[nH]1,1300.023393
CNCC(O)c1ccc(O)cc1,1499.928234
NCCc1ccc(O)cc1,224.9967197
NCCS,899.97667
CCOCC,7.99967622
,60.00090425
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,1.999886371
CC[N+](CC)(CC)CC,119.9953937
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,4999.82828
C[N+](C)(C)C,25.03760408
CC(O)C(Cl)(Cl)Cl,499.9969403
CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,1999.991609
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,12501.05194
CC(C)(C#N)N=NC(C)(C)C#N,39.99951285
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,2499.989048
O=S1(=O)N2CN3CN1CN(C2)S3(=O)=O,0.100014151
,1000.026652
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,55.99201018
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,100.0109642
Cc1ccccc1O,432.9378579
Nc1ccccc1N,249.9907533
Cc1cc(N=Nc2ccccc2C)ccc1N,1199.973369
CC(=O)c1ccccc1,329.9972533
O=[N+]([O-])c1ccccc1,285.9976768
NNc1ccccc1,169.993712
N#CCO,14.99947418
Cc1cccc(O)c1,475.1756987
O=C1CCCCC1,1299.933772
C=CCNC(N)=S,700.0060245
N#CCC#N,7.999636704
CCCCC=O,1999.907123
C1CCNCC1,656.9999996
CCOCCOC(C)=O,5000.037827
OCCOCCO,4999.952889
CCCCOCCO,499.9746137
CCCCOCCOCCSC#N,202.9930106
C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,400.0027174
O=C(O)c1c(O)cnc2ccccc12,1600.000001
O=C1CCCC1,2600.06182
OCCNc1ccccc1,1099.983963
CC(C)CCO,7479.999996
C[N+]1(C)CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,271.0198486
C=CC(=C)Cl,999.9209375
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,2500.225874
,20.02852729
O=C1C=CC(=O)c2ccccc21,39.99848253
COC(=O)c1ccccc1C(=O)OC,6499.799165
COc1ccc(C(=O)Cc2c(CCN(C)C)cc3c(c2OC)OCO3)c(C(=O)O)c1OC,100.0071835
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,29.99966199
CCCC(C(=O)OCCN(CC)CC)c1ccccc1,1499.956743
CCN(CC)CC(C)(C)COC(=O)C(CO)c1ccccc1,1249.861758
CCCCOC(=O)C(C)O,10999.54851
,692.8180578
N#CCc1ccccc1,31.99972683
CCOC(=S)S,399.9869084
O=C1CSC(=S)N1,200.0045044
,99.99555729
CC(N)Cc1c[nH]c2ccccc12,499.9799139
O=C(O)c1c(O)cccc1O,2499.983776
FCCOc1ccc2ccccc2c1,59.99779193
NC(Cc1ccc(O)c(F)c1)C(=O)O,10.99994478
COC(=O)CCCF,0.999975025
CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,103.9961675
O=C(O)c1ccccc1F,699.985012
Nc1cc([As]=[As]c2ccc(O)c(NCOSO)c2)ccc1O,99.99864913
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,59.99805938
Cc1cc(O)c2ccccc2c1O,80.00045917
O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12,399.9879364
OCC1CCCN2CCCCC12,49.99763694
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,12.50154535
Nc1ccc(N=Nc2ccccc2)c(N)c1,1666.952877
O=c1cc(CO)occ1O,1500.000001
N#CC(O)c1ccccc1,22.99999999
CC1CCCCN1CCCOC(=O)c1ccccc1,603.6458594
CN1C2CCC1CC(OC(=O)c1ccccc1)C2,49.99959241
N=C(N)SCc1ccccc1,80.00048115
,399.9796932
C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,100.0003459
CN(C)CC(O)c1ccc(O)c(O)c1,249.9949298
CSC#N,63.99999996
CS(=O)(=O)F,3.500071356
CC(C)CC=O,1999.907123
CN,2499.919505
CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)SCC,19.99965667
N#Cc1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12,9.999759663
CCOC(=O)N(C)N=O,7.00005298
O=C1CCCN1,9999.294998
c1ccc(Cc2nc3ccccc3[nH]2)cc1,503.9903199
Nc1ccc(N)cc1,99.32516478
CCCCSC#N,123.9989236
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1,100.0012748
CCSCCCl,24.99879649
CCCCCCCCCCCCSC#N,17859.45025
O=C(O)CCCCCCCl,2199.973275
CC(C)CNC(=N)N=C(N)N,299.9980915
COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.399983007
CCN(CC)CC1COc2ccccc2O1,499.9774058
COc1ccc2[nH]cc(CCN(C)C)c2c1,74.99656442
COc1ccc(CN(CCN(C)C)c2nccs2)cc1,139.9903919
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,261.987943
CCN(CC)CCOc1ccccc1-c1ccccc1,125.0055682
CC(Cl)CN(CCCl)CCCl,24.99370867
N=C(N=C(N)N)Nc1cccc(Cl)c1,349.9900782
CN(Cc1ccccc1)C(=N)N=C(N)N,299.9926923
C[S+](C)C,299.9922251
CCN(CC)c1ccc(N)cc1,79.99902596
CC1(C)CCC2(C(=O)O)CCC3=C(C(CCl)CC4C3(C)CCC3C4(C)CC(O)C(O)C3(C)C(=O)O)C2C1,29.99793345
C=CCn1c(=O)c2c(ncn2C)n(C)c1=O,124.9988648
COP(=O)(OC)SCCSC,200.0332925
Oc1ccc(N=Nc2ccc(Cl)cc2)cc1,1599.931234
O=c1[nH]nc(-c2ccncc2)o1,2499.908051
CCNCC(O)c1ccc(O)c(O)c1,3.99991888
C[N+](C)(C)CCOC(=O)c1ccccc1,1999.9904
CC[N+](C)(CC)CC#N,249.9980347
N#CCN1CCCCC1,57.99673078
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,122.472063
CCN(CC)CCOc1cc(C)ccc1C(C)C,499.9839615
CC[N+](C)(CC)CCOC(=O)C1CC2CC[N+]1(C)CC2,56.99919839
C[S+](C)CCOC(=O)C(c1ccccc1)C1CCCCC1,220.0150255
COP(=O)(OC)Sc1ccc([N+](=O)[O-])cc1,7.499971502
Cc1ccc(C(OCCN(C)C)c2ccccc2)cc1,325.0144773
CCCCCCNC(=N)N=C(N)N,74.9979759
N=C(N=C(N)N)NCc1ccco1,300.0016555
CC(C)CCCC(C)N,99.99458409
CC1=NCCc2c1[nH]c1cc(O)ccc21,379.9981022
,7000.076427
CCNC(Cc1ccccc1)c1ccccc1,584.9870198
CCNC(Cc1ccc(OC)cc1)c1ccc(OC)cc1,111.0050564
CCCNCC(O)c1ccc(O)c(O)c1,199.9990531
CNC(Cc1ccccc1)c1ccccc1,442.9832286
CC(C)C1(NC(=O)C2C=C3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)CN2C1=O,106.9995882
CCCCNCC(O)c1ccc(O)c(O)c1,199.9928979
ClCCN(CCCl)Cc1ccccc1,79.99862159
C=C[N+](C)(C)C,73.00169455
CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C,199.9962583
CC1=C(C/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2ccccc2C1=O,999.9844693
O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1,99.99436901
C=CC[N+](C)(C)C,249.987523
NCC(O)C(O)C(O)C(O)CN,1499.966704
CN=NNc1ccccc1,45.0
C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,0.149983355
C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,1.599961682
O=C1C(O)N=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1999.941315
CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OCCC(C)C)cc12,299.9623577
CC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)c3c(c(O)c1C2=O)C1CC(O)C3(O)C(C)O1,250.0045008
CCCCCCCCSC#N,730.004261
CCN1CCCC(Nc2cc(C)nc(NC(=N)Nc3ccc(Cl)c(Cl)c3)n2)C1,640.0545504
CNCC(=O)c1ccc(O)cc1,999.9878935
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1,1999.816529
CCN(CC)CC(OC(=O)c1ccccc1)c1ccccc1,892.0059991
CCN(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,939.9768907
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,127.9897071
CCN(CC)CCn1c2ccccc2n2cc(-c3ccc(Br)cc3)nc12,549.9371574
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,4999.197912
Cc1ccc(NC(=O)NC(C)(C)c2ccccc2)cc1,3499.869577
CCN(CCCl)CC1COc2ccccc2O1,39.999218
N#[N+][CH-]C(=O)CCC(NC(=O)C(CCC(=O)[CH-][N+]#N)NC(=O)CCC(N)C(=O)O)C(=O)O,30.99917956
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,4999.659182
CN1CCCCC1CCn1c2ccccc2c2ccccc21,249.9777722
CC(C)CCCCCCCCCCCCC(=O)NCC(=O)NC1C(O)C(O)C(Nc2ncnc3nc[nH]c23)OC1C(O)CO,3.000096496
COc1ccc(CC(N)c2ccc(OC)cc2)cc1,221.9974117
CNC(C)CCCC(C)C,99.99720813
CN(CCSCCCl)CCSCCCl,25.00018094
CCN(CC)CCN(CC)c1ccccc1,399.9818482
CNC(=O)Oc1ccc(C)c(N(C)C)c1,19.99990395
CNC(=O)Oc1cc(C(C)C)c(OC(=O)NC)cc1C,19.99971461
OCC[S+](CCO)CCSCCCl,24.9982711
CC(C)CN(CCCl)CCCl,3.16216594
CC(C)(C)N(CCCl)CCCl,24.99911679
Cc1ccccc1OCC(CO)(CO)CO,233.9979318
CCN(CC)CCOC(=O)n1c2ccccc2c2ccccc21,1600.015466
CN(C)CCOC(=O)n1c2ccccc2c2ccccc21,2099.977688
CC(=O)OC(CN(C)C)c1ccccc1,725.9894914
CON(C)C(=O)Nc1ccc(OCCc2ccc(C)cc2)cc1,5000.238565
CCOCCOP(=O)(OCC)OCC,50.00022098
ClCCN(CCCl)CCSCCN(CCCl)CCCl,24.998852
CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,3999.966796
CCN(CC)C(C)CCN1C(=O)CC2(CCCc3ccc(O)cc32)C1=O,100.0050211
NC(=O)Cc1nnc2ccccc2n1,753.0000001
CC(C)CCN1CCC(OC(=O)c2ccccc2)CC1,650.0188828
CCCNC(=O)Cc1nnc2ccccc2n1,920.9959999
COc1ccc2c3c1OC1C=CC(O)C4C(C2)N(C)CCC314,2000.200419
O=S(=O)(c1ccc(NC2OC(CO)C(O)C(O)C2O)cc1)c1ccc(NC2OC(CO)C(O)C(O)C2O)cc1,20000.38421
N=C(N=C(N)N)NCc1ccccc1,149.9937251
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,148.9953334
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1,229.9917675
Cc1cc(O)c(C(C)C)cc1I,1399.964509
CCOP(=O)(OCC)Sc1ccc([N+](=O)[O-])cc1,1.249978541
COc1ccc2c(c1O)C13CCCCC1C(C2)N(C)CC3,132.9986118
CC(C)(C#N)C(C)(C)C#N,29.99823783
Cc1cc(Cl)ccc1OCC(=O)O,27.99986046
CC(C)(C)NC(=N)N=C(N)N,749.9952294
CCCCCNC(=N)N=C(N)N,149.9929926
NCC(O)c1ccccc1,685.9899979
O=C(NC(CCN1CCCCC1)c1ccccc1)c1ccccc1,104.9830672
ClCCN(CCCl)Cc1ccco1,24.99943722
OCCc1ccccc1,1639.906031
CCOC(=O)Nc1ccccc1,999.9878935
C[N+](C)(C)Cc1ccco1,39.99828823
Cc1ccc(C(C)C)cc1O,999.9933424
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,5.000167043
CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,0.130990668
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,250.0066294
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,100.0098107
C=CC12CN(C)C3C4COC(CC41)C1(C(=O)Nc4ccccc41)C32,0.499987594
CC12C(=O)OC(=O)C1(C)C1CCC2O1,0.999989807
C=CCc1cc(OC)c2c(c1)OCO2,899.9812711
CC1OC(C[N+](C)(C)C)CC1O,26.99938027
CNC(C)C(O)c1ccccc1,357.7578854
,5999.913119
Oc1cccc(O)c1O,999.9920715
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],499.995597
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,34.64158064
Oc1ccc2ccccc2c1,2999.937573
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,99.99616359
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,4.99985037
,999.9712024
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,49.99896486
Clc1cccc(Cl)c1NC1=NCCN1,29.99895697
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,49.99868144
Cc1ccc(O)cc1,299.9999997
