Canonical SMILES,Toxicity Value
CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O,0.734000797
COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,3.539115359
CC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c1C)C(OC1OC(CO)C(O)C(O)C1(C)OC1OC(CO)C(O)C(O)(C(N)=O)C1O)c1cnc[nH]1)C(=O)NCCC1=NC(c2nc(C(N)=O)cs2)CS1,13.0000686
CC1CC(OC2C(C)OC(OC3CCC4(C)C(CCC5C4CC(OC=O)C4(C)C(C6=CC(=O)OC6)CCC54O)C3)CC2OC=O)OC(OC=O)C1OC1CC(OC=O)C(OC=O)C(C)O1,3.515003819
CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,6.999450648
CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O,2.90003307
C=CC1=C(C)c2cc3[nH]c(c(CC(=O)O)c4[nH]c(cc5nc(cc1n2)C(C)=C5CC)c(C)c4C(=O)O)C(CCC(=O)O)C3C,80.00214527
CC1OC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CCC4(C)C(C6=CC(=O)OC6)CCC54O)C3)OC2C)CC(O)C1O,0.399995589
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,1.039969953
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,3.694898733
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,0.501986241
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(C)C1O,21.00153745
CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,133.0048638
CC1C(=CC(=O)OCCN(C)C)CCC2C1C(=O)CC1C(C)(C)C(OC(=O)CC(C)(C)O)CCC21C,1.770014001
CC1OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C(O)C(O)C1O,3.549694563
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,0.653019714
COC1CC(CC2CCC(C)C(C(C)C(=O)O)O2)OC2(OC(C)(C3CCC(C)(C4OC(C5OC(C)(O)C(C)CC5C)CC4C)O3)CC2C)C1C,9.600352051
CC(=O)OC1CC(OC2C(C)OC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)CC2OC(C)=O)OC(C)C1O,3.099917576
COC1C(C)OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C1O,0.678018671
NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,0.009999967
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,320.0009106
COC1C(O)C(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,13.25516483
CC(C(O)c1ccccc1)N(C)C,138.9976738
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5OC(=O)CCl)N3C1O,119.9934479
CCC1OC(C2(C)CC(C)C(O)(C3(C)CCC(C(O)C4(O)OC(CC5(O)OC(C(C)C(O)CC6OC(C(C)C(=O)O)C(C)CC6C)CCC5C)C(C)CC4C)O3)O2)CCC1(C)O,4.900077493
CCN(CC)CCN(CC)c1ccccc1,29.99863859
CCOC(=O)OC12CCC(C3=CC(=O)OC3)C1(C)C(O)CC1C2CCC2CC(OC3CC(OC4CC(O)C(O)C(C)O4)C(OC4CC(O)C(O)C(C)O4)C(C)O3)CCC21C,1.399980305
Cn1c(=O)n(CC2CNCCO2)c2ccccc21,231.992495
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5OC(=O)CCC(=O)OC)N3C1O,26.99754848
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,16.99940184
CC12CCC(OC=O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,7.710406156
CC12CCC(OC=O)CC1CCC1C2CC(OC=O)C2(C)C(C3=CC(=O)OC3)CCC12O,4.749574511
CC12CCC(OC=O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(OC=O)CC12O,1.11490012
CC(=O)OC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,1.750028191
C=CC1CN2CCc3c([nH]c4ccc(OC)cc34)C2CC1CC1NCCc2c1[nH]c1ccc(OC)cc21,75.9068089
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)OC3C)OC2C)CC(O)C1O,0.44996718
CC(CC(=O)Nc1ccccc1)N1CCCC1,91.99722807
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,4.399723922
Cc1cc(C(=O)c2ccc(O)cc2)c(C)o1,117.9967257
CCc1ccc(C(=O)c2cc(I)c(O)c(I)c2)o1,160.9972479
Cc1cc(C(=O)c2cc(I)c(O)c(I)c2)c(C)o1,163.9971966
CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,6.600158956
CC=C1CC(C)C(C)(O)C(=O)OCC2CCN3CCC(OC1=O)C23,9.9995258
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,50.0023996
C=C(C)C1C2CC3(C)C4(CO4)C4OC4C3(O)C1C(=O)O2,0.999985628
CC=Cc1cc(OC)c(OC)cc1OC,65.99778165
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,19.99887495
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,24.99671095
Clc1ccccc1Cl,399.9891158
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,100.0098578
,679.14599
CC(C)=O,4000.000003
O=C1NC(=O)C(=O)C(=O)N1,141.4213561
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,6.000506595
CNCC(O)c1ccc(O)c(O)c1,4.999808958
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,447.1563574
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,457.991975
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,25.64602098
NCC(O)c1ccc(O)c(O)c1,5.000000003
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,199.9946968
C1CN1c1nc(N2CC2)nc(N2CC2)n1,3.999862907
c1ccc2cc3c(ccc4ccccc43)cc2c1,10.00026281
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,0.59996591
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,2656.908747
CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1C,56.59980095
CC(O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,6.999628727
O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,86.00124565
,1347.326223
CCCCCC(=O)OC,47.99741909
CCCCCC,831.0192858
CCCCCCOCCCCCC,884.9572549
O=C1C=CC(=O)c2ccccc21,9.999620639
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1-c1ccccc1,50.0017396
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,3999.768679
CCCCOCCCC,257.9980191
CC(=O)NS(=O)(=O)c1ccc(N)cc1,799.9775965
CC(N)C(O)c1ccccc1,177.0604829
C=C1CC1CC(N)C(=O)O,62.00000003
CC(N)Cc1c[nH]c2ccccc12,119.9951791
COc1ccc2c(c1)[nH]c1c(C)nccc12,49.99952884
CCCCN(CCCC)CCCOC(=O)c1ccc(F)c(I)c1,54.99734674
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,17.99941778
O=C(O)CNC(=O)c1ccccc1O,599.987704
O=c1cc(CO)occ1O,1500.000001
CC1CCCCN1CCCOC(=O)c1ccccc1,27.01059437
CN1C2CCC1CC(OC(=O)c1ccccc1)C2,41.99965762
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,249.9946379
CC1CCCCC1=O,269.9951861
O=[As]c1ccccc1,1.569934594
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1,15.00019122
CCNCC(O)c1cccc(O)c1,10.99969653
O=Nc1ccc(NNC(=O)c2ccncc2)c(=O)cc1,199.9940795
CCC12COP(OC1)OC2,0.99996916
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,100.001046
CCC12COP(=O)(OC1)OC2,0.499988772
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,9.999486277
C[N+](C)(C)c1cccc(O)c1,24.9988503
CC1(C)CCC2(C(=O)O)CCC3=C(C(CCl)CC4C3(C)CCC3C4(C)CC(O)C(O)C3(C)C(=O)O)C2C1,44.99690028
Clc1cc(N2CC2)nc(N2CC2)n1,14.99992372
CC=C(C)C(O)C(C)C=C(C)C=CCC(C)=CCc1[nH]c(OC)c(OC)c(=O)c1C,1.000062563
CCNCC(O)c1ccc(O)c(O)c1,7.999837747
NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NC1C(NC2=NC3C(O)CNC(=O)C3N2)OC(CO)C(OC(N)=O)C1O,0.041999853
NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NCCCC(N)CC(=O)NC1C(NC2=NC3C(O)CNC(=O)C3N2)OC(CO)C(OC(N)=O)C1O,0.207994058
Cc1ccc(OC(=O)N2CCCCC2)c(C(C)C)c1[N+](C)(C)C,0.071006889
CCCCNCC(O)CNc1ccc(C)cc1,2.999885768
COc1cc(CCCS(=O)(=O)O)ccc1OC(Cc1cccc(OC)c1O)CS(=O)(=O)O,499.9469989
CCCCCCCCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,999.9373811
CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C,9.999812908
COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,700.0276093
Cc1c[nH]c(C)c1C(=O)OC(C)C1=CCC23OCCN(C)CC12CC(O)C12OC4(O)CCC1(C)C(CC=C32)C4,0.002700075
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,160.0076997
CCN(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,15.99960665
CC(=O)OC1CC2(C)C(CCC3C4(C)C=CC(=O)C(C)C4C(OC(C)=O)C(=O)C32C)C1=C(CCC=C(C)C)C(=O)O,499.9938451
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,70.00019924
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,5.999928747
N#[N+][CH-]C(=O)CCC(NC(=O)C(CCC(=O)[CH-][N+]#N)NC(=O)CCC(N)C(=O)O)C(=O)O,98.99737995
CN(C)c1ncnc2c1N=C(N)CS2,249.9904431
CC[N+](C)(CC)c1cccc(OC(=O)NC)c1,0.099998736
CCN(CC)CCN(CC)c1ccccc1,29.99863859
CCN(CC)CC(C)(C)COC(=O)C(C)(OC(C)=O)c1ccccc1,65.00539388
CC(=O)OCC(C(=O)OCC(C)(C)CN1CCCCC1)c1ccccc1,50.00248977
CCCOC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,19.99927582
CCN(CC)CCOc1ccc(C(=O)Nc2ccccc2OC)cn1,99.99213809
CCCCCCCCOP(=O)(NCCCO)N(CCCl)CCCl,24.99872228
CCCCOc1ccc(C(=O)OCCN(CC)CCO)cc1,349.9932127
CC(=O)C1CC(=O)OC1c1ccc(Cl)cc1,4.999790503
O=[As]c1ccc(O)c([N+](=O)[O-])c1,7.499901754
CCOc1ccccc1N1CCN(CCOc2cc(C)c(O)cc2C(C)C)CC1,12.49852591
NC(=S)N/N=C/c1cc2c(cn1)[nH]c1ccccc12,9.999888604
CC(=O)Oc1c(C)c(C)c2c(c1C)CC(CC(=O)O)O2,799.9885025
COC(=O)C1c2cc3c(c(O)c2C(OC2OC(C)C(OC)C(C)(OC)C2OC)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,8.499870528
CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,1.199942368
NCC(O)c1ccccc1,274.995991
CC(=O)C1CC(=O)OC1c1c(F)cccc1Cl,4.999999995
C[S+](C)CCCCCC[S+](C)C,149.9740928
c1ccc([Si]23OCCN(CCO2)CCO3)cc1,99.99681732
Oc1ccc(O)cc1,99.99818365
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,4.49950487
CC(C)=CCCC(C)=CCO,49.99902756
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,30.00220551
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,10.00033407
CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,0.039997151
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,15.09814973
COc1ccc2ccc(=O)oc2c1CC=C(C)C,24.99897662
O=C1C=C2C=CC3CC2(O1)C1CCCCN31,9.999631782
CCC1C(=O)OCC1Cc1cncn1C,119.9994239
CNC(C)C(O)c1ccccc1,70.62848797
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,20.0012483
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,9.999700748
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,2000.011637
,1.099968322
Cc1ccc(O)cc1,180.0000001
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,3.499926933
CC(N)Cc1ccccc1,25.00000001
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0.999934636
C1COCCO1,1500.068099
NCCCC(=O)O,2399.976727
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,7.000701478
Cc1cccc(C)c1NC(=O)C1CCCCN1C,47.57590865
CC(=O)N(C)C,8339.808545
Clc1ccccc1Cl,249.9931977
C=CCOc1ccccc1OCC(O)CNC(C)C,19.9997739
Oc1ccccc1,179.9942624
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,62.99439122
,399.9901739
O=C(O)C(S)C(S)C(=O)O,2699.674023
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,5.999795739
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,42.20211325
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,49.66074535
CN(C)CCC(c1ccccc1)c1ccccn1,29.9987518
CC(C)=O,1575.999998
O=C1NC(=O)C(=O)C(=O)N1,299.9999998
Cc1cc(=O)n(-c2ccccc2)n1C,599.9999998
CCC1(CC)C(=O)NC(=O)NC1=O,374.1555821
CCCCC1(CC)C(=O)NC(=O)NC1=O,90.0004241
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,300.0008838
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,50.00256986
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,89.99961908
NC(CSC(Cl)=CCl)C(=O)O,9.999583498
CCN(CC)C(=O)c1cccc(C)c1,74.99843152
CNCC(O)c1ccc(O)c(O)c1,0.111799127
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,79.99966148
CNC(C)CCC=C(C)C,49.99716826
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,18.99948327
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,50.00305089
,1320.017819
NCCCNCCCCNCCCN,17.99946624
CCOC(N)=O,1999.910207
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,5.705448732
Cc1ccccc1,129.9985891
COc1ccccc1O,3.700029801
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,7.303222113
COC(=O)C(c1ccccc1)C1CCCCN1,59.9997428
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,5.99901895
NCC(O)c1ccc(O)c(O)c1,0.25
CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,5.999778738
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,2.499973717
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,7.99991589
CC=Cc1ccc2c(c1)OCO2,299.9852021
OC1CCN2Cc3ccccc3N=C12,74.99999997
C1CCN2CC3CC(CN4CCCCC34)C2C1,29.99910402
OC(O)C(Cl)(Cl)Cl,399.992745
OCCO,5000.161115
CN1CCCC1c1cccnc1,6.499759616
COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,14.99850664
COc1cccc(C2(O)CCCCC2CN(C)C)c1,49.99791176
,73.99884446
CNCCCC12CCC(c3ccccc31)c1ccccc12,19.99920696
,200.0032247
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,2.999677051
Cc1ccc(C(C)C)c(O)c1,59.99960063
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,50.00126945
NCCc1cnc[nH]1,2.000035987
CN(C)CCOC(=O)COc1ccc(Cl)cc1,149.9959258
CNCC(O)c1ccc(O)cc1,149.9928234
C=O,47.99999999
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,30.58521316
O=CC(O)C(O)C(O)C(O)CO,12000.26642
C=CCN=C=S,12.00024205
,3.00025401
CCN(CC)C(=O)c1cccnc1,155.0873848
CC(=O)OC1CCC2(C=O)C3CCC4(C)C(C5=CC(=O)OC5)CCC4(O)C3CCC2(O)C1,0.549950732
Cc1ccc(CC(C)N)cc1,4.999765472
CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,0.109999184
COc1ccc2[nH]cc(CCN)c2c1,74.99763463
